id,t1_d_flt_count_365_0,t2_d_flt_rate_economy_365_0,t2_flt_rate_first_business_365_0,t2_d_avg_discount_rate_365_0,t2_d_flt_count_eco0my_365_0,t2_flt_rate_eco0my_365_0,t2_flt_count_first_business_365_0,t3_flt_count_national_day_1095_0,t3_flt_count_may_day_1095_0,t3_flt_count_new_year_1095_0,t3_flt_count_1095_0,t3_flt_count_730_0,t5_d_flt_count_first_business_365_0,t5_complaint_count_365_0,t5_pre_seat_count_365_0,t5_far_insur_delay_issus_count_730_0,ICN_t0_mbsh_lvl_cd,ICN_t4_gnd_cd,t0_hhed_idx,y
100390,6,1.0,0.0,0.729934716,6,1.0,0,0,0,0,9,9,0,0,0,0,1,1,0,0
102815,27,0.703703704,0.285714286,0.679645704,19,0.714285714,8,1,5,3,56,52,8,0,0,0,1,1,0,0
101817,0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
103414,5,1.0,0.0,0.448587571,5,1.0,0,0,0,0,13,11,0,0,0,0,1,0,0,0
100710,8,1.0,0.0,0.69924812,8,1.0,0,0,0,0,22,22,0,0,0,0,1,1,0,0
101039,24,0.833333333,0.16,0.662436479,20,0.84,4,0,3,2,35,33,4,0,0,0,1,0,0,0
102402,29,0.965517241,0.034482759,0.489375729,28,0.965517241,1,0,3,0,73,68,1,0,0,0,1,0,0,0
103167,2,1.0,0.0,0.755555556,2,1.0,0,0,0,0,2,2,0,0,0,0,1,0,0,0
101561,61,0.852459016,0.131578947,0.93442623,52,0.868421053,10,3,2,13,159,149,9,0,0,0,3,1,1,0
103370,0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,4,0,0,0,0,1,0,0,0
103072,4,1.0,0.0,0.573913043,4,1.0,0,0,0,0,12,10,0,0,0,0,1,1,0,0
101112,4,1.0,0.0,0.539156627,4,1.0,0,0,0,0,4,4,0,0,0,0,1,0,0,0
101223,20,1.0,0.0,0.520808792,20,1.0,0,0,0,0,40,37,0,0,0,0,1,0,0,0
102446,9,0.444444444,0.6,1.009876543,4,0.4,6,0,0,0,30,29,5,0,0,0,1,1,0,0
101508,22,1.0,0.0,0.65353271,22,1.0,0,0,0,0,24,24,0,0,0,0,1,1,0,0
101750,0,0.0,0.0,0.0,0,0.0,0,0,0,0,10,7,0,0,0,0,1,1,0,0
103282,9,1.0,0.0,0.713402648,9,1.0,0,0,0,0,15,15,0,0,0,0,1,1,0,0
100338,19,0.526315789,0.473684211,0.82819886,10,0.526315789,9,0,0,0,75,65,9,0,0,0,2,1,1,1
100215,6,1.0,0.0,0.40942029,6,1.0,0,0,1,0,18,14,0,0,0,0,1,1,0,1
101341,32,0.9375,0.058823529,0.594276736,30,0.941176471,2,0,1,4,40,39,2,0,0,0,1,1,0,0
103066,6,1.0,0.0,0.67748842,6,1.0,0,0,0,0,16,16,0,0,0,0,1,1,0,0
103446,0,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5,0,0,0,0,1,0,0,0
102374,0,0.0,0.0,0.0,0,0.0,0,0,0,0,6,6,0,0,0,0,1,1,0,0
102743,10,1.0,0.0,0.799575243,10,1.0,0,2,2,0,47,45,0,0,0,0,1,1,0,0
103344,0,0.0,0.0,0.0,0,0.0,0,0,0,0,10,9,0,0,0,0,1,0,0,0
100101,11,1.0,0.0,0.500777749,11,1.0,0,0,0,0,26,23,0,0,0,0,1,1,0,1
102628,2,1.0,0.0,0.85,2,1.0,0,0,0,2,6,5,0,0,0,0,1,1,0,0
100171,8,1.0,0.0,0.569270833,8,1.0,0,0,0,0,14,14,0,0,0,0,1,1,0,1
100107,14,0.428571429,0.588235294,1.201617367,6,0.411764706,10,5,0,0,28,25,8,0,0,0,1,1,0,1
103480,0,0.0,0.0,0.0,0,0.0,0,0,0,0,5,4,0,0,0,0,1,1,0,0
103653,16,0.75,0.235294118,0.629205936,12,0.764705882,4,2,3,4,35,31,4,0,0,0,1,1,0,0
103469,10,1.0,0.0,0.523999293,10,1.0,0,0,0,0,16,14,0,0,0,0,1,1,0,0
102577,4,1.0,0.0,0.886029412,4,1.0,0,0,0,0,7,7,0,0,0,0,1,1,0,0
103278,30,0.733333333,0.235294118,0.628635347,22,0.735294118,8,3,0,7,90,71,7,0,0,0,2,1,1,0
103181,4,1.0,0.0,1.0,4,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
102456,25,1.0,0.0,0.391668559,25,1.0,0,0,2,2,72,69,0,0,0,0,1,1,0,0
102752,8,1.0,0.0,0.78185808,8,1.0,0,2,0,0,19,17,0,0,0,0,1,1,0,0
102851,56,1.0,0.0,0.701299465,56,1.0,0,5,3,0,114,109,0,0,0,0,2,1,1,0
103142,0,0.0,0.0,0.0,0,0.0,0,0,0,0,8,8,0,0,0,0,1,0,0,0
101040,10,1.0,0.0,0.406613757,10,1.0,0,0,0,0,12,11,0,0,0,0,1,1,0,0
102120,0,0.0,0.0,0.0,0,0.0,0,0,0,0,6,4,0,0,0,0,1,1,0,0
101524,5,1.0,0.0,0.677477477,5,1.0,0,0,0,0,8,8,0,0,0,0,1,0,0,0
103125,14,1.0,0.0,0.797287804,14,1.0,0,1,0,0,17,17,0,0,0,0,1,0,0,0
102248,10,1.0,0.0,0.705992949,10,1.0,0,0,0,0,22,20,0,0,0,0,1,1,0,0
100481,27,1.0,0.0,0.718339307,27,1.0,0,2,1,2,41,38,0,0,0,0,1,1,0,0
102607,0,0.0,0.0,0.0,0,0.0,0,0,0,1,9,8,0,0,0,0,1,1,0,0
103033,6,1.0,0.0,0.528301887,6,1.0,0,3,0,0,13,9,0,0,0,0,1,1,0,0
101762,5,1.0,0.0,0.485753106,5,1.0,0,0,1,0,8,8,0,0,0,0,1,0,0,0
102985,19,1.0,0.0,0.43375628,19,1.0,0,0,0,2,31,31,0,0,0,0,1,1,0,0
103100,10,1.0,0.0,0.695706538,10,1.0,0,1,4,0,41,40,0,0,0,0,1,1,0,0
102535,2,1.0,0.0,0.287878788,2,1.0,0,0,0,0,10,8,0,0,0,0,0,0,0,0
102505,13,1.0,0.0,0.589519468,13,1.0,0,0,0,0,16,16,0,0,0,0,1,1,0,0
100405,5,0.6,0.285714286,0.215841584,3,0.714285714,2,1,0,0,9,9,2,0,0,0,1,0,0,0
100757,16,1.0,0.0,0.479042167,16,1.0,0,0,3,0,21,19,0,0,0,0,1,0,0,0
102656,3,1.0,0.0,0.328165375,3,1.0,0,0,0,0,13,12,0,0,0,0,1,0,0,0
100097,51,0.921568627,0.076923077,0.455778709,47,0.923076923,4,4,5,4,110,104,4,0,0,0,2,1,1,1
101333,11,1.0,0.0,0.589398094,11,1.0,0,0,0,0,19,18,0,0,0,0,1,1,0,0
103373,43,1.0,0.0,0.699548885,43,1.0,0,0,0,2,79,68,0,0,0,0,2,1,1,0
103386,24,1.0,0.0,0.698818236,24,1.0,0,1,0,0,49,44,0,0,0,0,1,0,0,0
102702,8,1.0,0.0,0.795289855,8,1.0,0,0,0,0,13,13,0,0,0,0,1,0,0,0
102058,20,1.0,0.0,0.592624641,20,1.0,0,0,2,4,81,77,0,0,0,0,1,1,0,0
102576,3,1.0,0.0,0.327683616,3,1.0,0,0,0,0,7,7,0,0,0,0,1,1,0,0
100148,6,0.666666667,0.285714286,0.212871287,4,0.714285714,2,0,0,0,15,15,2,0,0,0,1,0,0,1
100028,2,1.0,0.0,0.530973451,2,1.0,0,0,0,0,4,3,0,0,0,0,1,1,0,1
102507,11,1.0,0.0,0.784584073,11,1.0,0,0,2,0,22,21,0,0,0,0,1,1,0,0
102413,2,1.0,0.0,0.88,2,1.0,0,0,0,0,6,4,0,0,0,0,1,0,0,0
100692,6,1.0,0.0,0.33133793,6,1.0,0,1,0,0,48,39,0,0,0,0,1,1,0,0
101386,13,0.923076923,0.076923077,0.833820129,12,0.923076923,1,2,0,0,26,23,1,0,0,0,1,0,0,0
101845,47,1.0,0.0,0.614562347,47,1.0,0,5,2,2,121,105,0,0,0,0,2,1,1,0
102510,6,1.0,0.0,0.840740741,6,1.0,0,0,0,0,9,8,0,0,0,0,1,1,0,0
101599,6,1.0,0.0,0.490972518,6,1.0,0,0,4,0,10,9,0,0,0,0,1,1,0,0
100701,2,1.0,0.0,0.640776699,2,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
101708,4,1.0,0.0,0.452941176,4,1.0,0,0,0,0,7,6,0,0,0,0,1,1,0,0
100454,7,1.0,0.0,0.438848249,7,1.0,0,0,0,4,25,23,0,0,0,0,1,1,0,0
102040,24,1.0,0.0,0.476968079,24,1.0,0,0,0,0,29,28,0,0,0,0,1,1,0,0
102657,16,1.0,0.0,0.588530932,16,1.0,0,0,0,0,24,24,0,0,0,0,1,1,0,0
102315,12,0.166666667,0.833333333,0.910008818,2,0.166666667,10,0,0,0,14,14,10,0,0,0,1,1,0,0
100609,18,1.0,0.0,0.55364378,18,1.0,0,0,3,0,34,34,0,0,0,0,1,1,0,0
100167,31,1.0,0.0,0.848148398,31,1.0,0,4,0,0,36,35,0,0,0,0,1,0,0,1
100730,2,1.0,0.0,0.303030303,2,1.0,0,0,0,0,12,10,0,0,0,0,1,0,0,0
102639,8,1.0,0.0,0.668624161,8,1.0,0,0,0,0,22,20,0,0,0,0,1,1,0,0
103281,7,1.0,0.0,0.659237344,7,1.0,0,2,0,0,13,13,0,0,0,0,1,0,0,0
102431,62,0.967741935,0.025974026,0.569018686,60,0.974025974,2,2,4,0,205,195,2,0,0,0,7,1,1,0
101622,3,1.0,0.0,0.42680776,3,1.0,0,0,0,0,9,9,0,0,0,0,1,0,0,0
100587,9,1.0,0.0,0.531555556,9,1.0,0,0,0,1,25,24,0,0,0,0,1,1,0,0
101401,2,1.0,0.0,0.401360544,2,1.0,0,0,0,0,10,10,0,0,0,0,1,0,0,0
101700,9,1.0,0.0,0.317564063,9,1.0,0,0,0,1,15,13,0,0,0,0,1,1,0,0
103450,10,1.0,0.0,0.464705882,10,1.0,0,0,0,2,23,23,0,0,0,0,1,0,0,0
102884,0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,3,0,0,0,0,1,1,0,0
101379,51,1.0,0.0,0.562245615,51,1.0,0,1,6,0,123,118,0,0,0,0,3,1,1,0
102089,3,1.0,0.0,0.218045113,3,1.0,0,0,0,0,10,9,0,0,0,0,1,1,0,0
102175,18,1.0,0.0,0.43126174,18,1.0,0,0,0,4,35,34,0,0,0,0,1,1,0,0
102673,16,1.0,0.0,0.488612417,16,1.0,0,4,0,0,41,41,0,0,0,0,1,1,0,0
102356,2,1.0,0.0,1.0,2,1.0,0,0,0,0,2,2,0,0,0,0,1,0,0,0
102970,2,1.0,0.0,0.608695652,2,1.0,0,2,0,0,6,6,0,0,0,0,0,0,0,0
100441,4,1.0,0.0,0.584694989,4,1.0,0,0,4,0,10,10,0,0,0,0,1,1,0,0
102051,8,1.0,0.0,0.664327382,8,1.0,0,0,0,0,24,19,0,0,0,0,1,1,0,0
101301,2,1.0,0.0,0.428571429,2,1.0,0,0,0,0,9,9,0,0,0,0,0,1,0,0
103098,8,1.0,0.0,0.614435596,8,1.0,0,0,0,0,8,8,0,0,0,0,1,1,0,0
101304,2,1.0,0.0,1.0,2,1.0,0,0,0,0,5,4,0,0,0,0,1,0,0,0
100236,43,0.953488372,0.046511628,0.544912446,41,0.953488372,2,5,3,0,90,87,2,0,0,0,1,1,0,1
100520,21,1.0,0.0,0.704228338,21,1.0,0,0,2,2,38,38,0,0,0,0,1,1,0,0
100735,8,1.0,0.0,0.499878168,8,1.0,0,0,2,0,17,16,0,0,0,0,1,1,0,0
103483,25,1.0,0.0,0.578867925,25,1.0,0,0,0,0,63,59,0,0,0,0,1,1,0,0
102106,4,1.0,0.0,0.612903226,4,1.0,0,0,0,0,4,4,0,0,0,0,1,0,0,0
100592,31,1.0,0.0,0.625507784,31,1.0,0,0,0,4,45,45,0,0,0,0,1,1,0,0
101303,2,1.0,0.0,0.320930233,2,1.0,0,0,0,0,8,7,0,0,0,0,1,1,0,0
101387,5,1.0,0.0,0.634579832,5,1.0,0,0,0,0,7,5,0,0,0,0,1,1,0,0
102382,0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
102721,2,1.0,0.0,0.398058252,2,1.0,0,0,0,0,9,7,0,0,0,0,1,1,0,0
103410,2,1.0,0.0,0.639705882,2,1.0,0,0,0,0,7,7,0,0,0,0,1,1,0,0
100904,33,1.0,0.0,0.443621391,33,1.0,0,1,0,2,63,57,0,0,0,0,1,0,0,0
103103,4,1.0,0.0,0.658783784,4,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
101279,22,1.0,0.0,0.658772788,22,1.0,0,2,2,0,37,34,0,0,0,0,1,1,0,0
103277,8,1.0,0.0,0.505208333,8,1.0,0,2,3,1,47,39,0,0,0,0,1,1,0,0
103519,12,1.0,0.0,0.564319636,12,1.0,0,0,0,0,22,20,0,0,0,0,1,1,0,0
102308,33,1.0,0.0,0.531879729,33,1.0,0,2,0,0,63,61,0,0,0,0,3,1,1,0
102909,3,1.0,0.0,0.743690297,3,1.0,0,0,0,0,13,12,0,0,0,0,1,1,0,0
103596,7,1.0,0.0,0.600002455,7,1.0,0,0,2,0,32,27,0,0,0,0,1,1,0,0
102902,22,1.0,0.0,0.44143488,22,1.0,0,2,0,3,47,44,0,0,0,0,1,1,0,0
100706,10,1.0,0.0,0.817391304,10,1.0,0,2,2,0,16,16,0,0,0,0,1,1,0,0
103227,6,1.0,0.0,0.504048817,6,1.0,0,0,0,0,17,17,0,0,0,0,1,1,0,0
100745,19,1.0,0.0,0.571833659,19,1.0,0,0,0,3,26,26,0,0,0,0,1,1,0,0
101939,10,1.0,0.0,0.511409396,10,1.0,0,0,0,0,16,16,0,0,0,0,1,1,0,0
102405,52,0.884615385,0.115384615,0.685080021,46,0.884615385,6,2,4,6,81,81,6,0,0,0,2,1,1,0
100513,3,1.0,0.0,0.452898551,3,1.0,0,0,0,0,9,9,0,0,0,0,1,1,0,0
100081,6,1.0,0.0,0.666242147,6,1.0,0,0,0,0,14,14,0,0,0,0,1,0,0,1
101308,71,1.0,0.0,0.724878407,71,1.0,0,0,4,2,185,167,0,0,0,0,3,0,1,0
103038,19,1.0,0.0,0.587038876,19,1.0,0,2,2,1,40,36,0,0,0,0,1,1,0,0
100914,6,0.666666667,0.333333333,1.293339385,4,0.666666667,2,0,0,0,8,8,2,0,0,0,1,1,0,0
103375,3,1.0,0.0,0.591803261,3,1.0,0,0,1,0,6,5,0,0,0,0,1,1,0,0
103359,40,0.85,0.130434783,0.881628053,34,0.869565217,6,0,0,0,74,73,6,0,0,0,3,1,1,0
100774,0,0.0,0.0,0.0,0,0.0,0,0,0,0,8,6,0,0,0,0,1,1,0,0
100329,12,1.0,0.0,0.492473118,12,1.0,0,0,0,0,15,15,0,0,0,0,1,1,0,1
102054,8,1.0,0.0,0.781108556,8,1.0,0,0,0,0,12,12,0,0,0,0,1,1,0,0
102001,14,1.0,0.0,0.687388711,14,1.0,0,0,0,0,33,29,0,0,0,0,1,1,1,0
100943,22,1.0,0.0,0.746969764,22,1.0,0,0,5,4,63,51,0,0,0,0,1,0,0,0
100822,16,1.0,0.0,0.634382777,16,1.0,0,3,0,2,22,22,0,0,0,0,1,1,0,0
100909,28,1.0,0.0,0.671706132,28,1.0,0,1,2,2,76,67,0,0,0,0,1,1,0,0
100181,2,1.0,0.0,0.238095238,2,1.0,0,0,0,0,17,15,0,0,0,0,1,1,0,1
100164,7,1.0,0.0,0.601445552,7,1.0,0,0,0,0,17,17,0,0,0,0,1,0,0,1
101523,30,1.0,0.0,0.492806747,30,1.0,0,0,1,0,54,51,0,0,0,0,1,1,0,0
100451,6,1.0,0.0,0.513952632,6,1.0,0,0,0,0,12,12,0,0,0,0,1,0,0,0
101311,22,1.0,0.0,0.88577503,22,1.0,0,0,0,2,23,23,0,0,0,0,1,1,0,0
101111,0,0.0,0.0,0.0,0,0.0,0,0,0,0,6,4,0,0,0,0,1,1,0,0
103035,2,1.0,0.0,0.644067797,2,1.0,0,0,0,4,11,10,0,0,0,0,1,1,0,0
101287,20,1.0,0.0,0.873188406,20,1.0,0,0,0,4,25,24,0,0,0,0,1,1,0,0
100327,6,0.666666667,0.333333333,0.988974152,4,0.666666667,2,0,0,0,27,22,2,0,0,0,1,1,0,1
101790,4,1.0,0.0,0.327777778,4,1.0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
103244,12,1.0,0.0,0.653383191,12,1.0,0,0,0,0,22,19,0,0,0,0,1,0,0,0
102007,4,1.0,0.0,0.879069767,4,1.0,0,0,0,0,5,5,0,0,0,0,1,0,0,0
101858,0,0.0,0.0,0.0,0,0.0,0,0,0,0,7,7,0,0,0,0,1,1,0,0
100312,31,1.0,0.0,0.719636461,31,1.0,0,0,0,0,71,60,0,0,0,0,1,1,0,1
100832,12,1.0,0.0,0.625547559,12,1.0,0,0,0,0,20,18,0,0,0,0,1,0,0,0
101201,8,1.0,0.0,0.731894252,8,1.0,0,0,2,0,15,11,0,0,0,0,1,1,0,0
102820,12,1.0,0.0,0.653122843,12,1.0,0,0,4,0,47,47,0,0,0,0,1,1,0,0
102404,4,1.0,0.0,0.634057971,4,1.0,0,0,2,0,14,14,0,0,0,0,1,0,0,0
102134,6,1.0,0.0,0.79373849,6,1.0,0,0,0,0,8,7,0,0,0,0,1,1,0,0
102209,4,1.0,0.0,0.682586478,4,1.0,0,0,2,0,13,11,0,0,0,0,1,0,0,0
102829,30,0.733333333,0.258064516,0.808425381,22,0.741935484,8,1,0,3,80,77,8,0,0,0,3,1,1,0
101481,0,0.0,0.0,0.0,0,0.0,0,0,0,0,16,12,0,0,0,0,1,1,0,0
100777,2,1.0,0.0,0.788888889,2,1.0,0,0,0,0,8,8,0,0,0,0,1,1,0,0
100799,0,0.0,0.0,0.0,0,0.0,0,0,0,0,16,16,0,0,0,0,1,1,0,0
100054,2,1.0,0.0,0.488,2,1.0,0,0,0,0,9,9,0,0,0,0,1,0,0,1
101920,4,1.0,0.0,0.878640777,4,1.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
103154,0,0.0,0.0,0.0,0,0.0,0,0,0,0,13,10,0,0,0,0,1,1,0,0
102634,14,1.0,0.0,0.523539733,14,1.0,0,0,0,0,31,31,0,0,0,0,1,0,0,0
101701,11,1.0,0.0,0.615300668,11,1.0,0,4,0,0,21,21,0,0,0,0,1,0,0,0
102161,4,1.0,0.0,0.612962963,4,1.0,0,0,0,0,4,4,0,0,0,0,1,0,0,0
103432,19,1.0,0.0,0.446386601,19,1.0,0,0,2,0,41,33,0,0,0,0,1,1,0,0
100987,2,1.0,0.0,0.612612613,2,1.0,0,0,2,0,6,6,0,0,0,0,1,0,0,0
102631,12,1.0,0.0,0.55368932,12,1.0,0,0,3,0,28,22,0,0,0,0,1,1,0,0
101394,2,1.0,0.0,0.955555556,2,1.0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
100768,6,1.0,0.0,0.717615745,6,1.0,0,0,0,0,14,12,0,0,0,0,0,1,0,0
103241,7,1.0,0.0,0.610884354,7,1.0,0,0,0,0,16,14,0,0,0,0,1,1,0,0
100285,1,1.0,0.0,0.300884956,1,1.0,0,0,0,0,6,6,0,0,0,0,1,0,0,1
103222,15,1.0,0.0,0.481578815,15,1.0,0,0,0,0,26,24,0,0,0,0,1,1,0,0
100428,8,1.0,0.0,0.491166499,8,1.0,0,0,0,2,18,16,0,0,0,0,1,1,0,0
102332,8,1.0,0.0,0.711510432,8,1.0,0,0,0,0,20,19,0,0,0,0,1,1,0,0
102079,48,0.416666667,0.568627451,1.019716435,20,0.431372549,29,0,5,0,103,92,28,0,0,0,7,1,1,0
100722,2,1.0,0.0,0.601694915,2,1.0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
100951,2,1.0,0.0,0.994818653,2,1.0,0,0,1,1,23,14,0,0,0,0,1,0,0,0
102262,2,1.0,0.0,0.581081081,2,1.0,0,0,0,0,3,3,0,0,0,0,1,1,0,0
100989,0,0.0,0.0,0.0,0,0.0,0,0,0,0,7,4,0,0,0,0,1,0,0,0
103415,0,0.0,0.0,0.0,0,0.0,0,0,0,0,16,11,0,0,0,0,1,1,0,0
102480,2,1.0,0.0,0.637096774,2,1.0,0,0,0,0,6,6,0,0,0,0,0,1,0,0
100326,85,0.952941176,0.046511628,0.623836433,81,0.953488372,4,2,0,5,123,119,4,0,0,0,2,1,1,1
101383,4,1.0,0.0,0.74137931,4,1.0,0,1,2,0,23,21,0,0,0,0,1,1,0,0
101724,8,1.0,0.0,0.733173077,8,1.0,0,0,0,0,12,12,0,0,0,0,1,1,0,0
101086,4,1.0,0.0,0.618881119,4,1.0,0,0,0,0,30,25,0,0,0,0,1,1,0,0
100341,0,0.0,0.0,0.0,0,0.0,0,1,0,0,12,10,0,0,0,0,1,0,0,1
100147,2,1.0,0.0,0.590673575,2,1.0,0,0,0,0,18,16,0,0,0,0,1,1,0,1
103097,18,1.0,0.0,0.751079973,18,1.0,0,0,0,0,42,42,0,0,0,0,1,1,0,0
101107,13,1.0,0.0,0.642605729,13,1.0,0,0,0,0,14,14,0,0,0,0,1,1,0,0
100848,0,0.0,0.0,0.0,0,0.0,0,0,0,0,6,6,0,0,0,0,1,1,0,0
100966,18,1.0,0.0,0.927160494,18,1.0,0,0,0,0,35,35,0,0,0,0,1,1,0,0
103000,0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,4,0,0,0,0,1,1,0,0
102203,2,1.0,0.0,0.181318681,2,1.0,0,0,2,0,7,5,0,0,0,0,1,1,0,0
100661,6,1.0,0.0,0.538288288,6,1.0,0,0,2,0,8,6,0,0,0,0,1,0,0,0
101002,6,1.0,0.0,0.881502043,6,1.0,0,0,0,0,12,12,0,0,0,0,1,1,0,0
102852,6,1.0,0.0,0.474272931,6,1.0,0,0,0,0,11,9,0,0,0,0,1,1,0,0
103068,0,0.0,0.0,0.0,0,0.0,0,0,0,0,6,6,0,0,0,0,1,1,0,0
102855,6,1.0,0.0,0.584205357,6,1.0,0,0,1,0,31,29,0,0,0,0,1,0,0,0
103266,39,1.0,0.0,0.878942603,39,1.0,0,2,1,0,39,39,0,0,0,0,1,0,0,0
101879,6,1.0,0.0,0.53556955,6,1.0,0,0,0,0,12,12,0,0,0,0,1,0,0,0
103445,12,1.0,0.0,0.378531073,12,1.0,0,0,5,2,37,31,0,0,0,0,1,1,0,0
101203,31,1.0,0.0,0.581054135,31,1.0,0,0,2,4,55,51,0,0,0,0,1,1,0,0
101990,10,1.0,0.0,0.607979929,10,1.0,0,0,0,0,28,22,0,0,0,0,1,1,0,0
100024,1,0.0,1.0,1.201550388,0,0.0,1,0,0,0,38,38,1,0,0,0,1,1,0,1
103437,27,1.0,0.0,0.62767129,27,1.0,0,4,5,0,61,61,0,0,0,0,1,0,0,0
102476,6,1.0,0.0,0.50910588,6,1.0,0,0,0,0,11,11,0,0,0,0,1,1,0,0
102993,0,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5,0,0,0,0,1,0,0,0
102805,2,1.0,0.0,0.351485149,2,1.0,0,0,0,2,8,8,0,0,0,0,1,1,0,0
100875,46,0.956521739,0.041666667,0.535773254,44,0.958333333,2,2,0,2,91,86,2,0,0,0,2,1,1,0
103291,14,1.0,0.0,0.811447811,14,1.0,0,2,0,0,14,14,0,0,0,0,1,1,0,0
100938,18,1.0,0.0,0.474857867,18,1.0,0,0,0,0,28,26,0,0,0,0,1,1,0,0
102394,4,1.0,0.0,0.501655629,4,1.0,0,0,0,0,4,4,0,0,0,0,1,0,0,0
103054,6,1.0,0.0,0.374460192,6,1.0,0,0,1,0,27,26,0,0,0,0,1,1,0,0
103633,12,1.0,0.0,0.568516762,12,1.0,0,0,0,0,16,15,0,0,0,0,1,1,0,0
100385,14,0.928571429,0.052631579,0.748059072,13,0.947368421,1,0,0,0,43,43,1,0,0,0,1,0,0,0
103213,13,1.0,0.0,0.264667536,13,1.0,0,0,1,4,24,23,0,0,0,0,1,1,0,0
103055,29,1.0,0.0,0.43565591,29,1.0,0,0,0,0,49,49,0,0,0,0,1,1,0,0
102687,59,0.966101695,0.033333333,0.533100716,57,0.966666667,2,1,1,2,127,121,2,0,0,0,2,0,1,0
102291,2,1.0,0.0,0.701923077,2,1.0,0,0,0,0,3,2,0,0,0,0,1,1,0,0
102552,16,1.0,0.0,0.512408088,16,1.0,0,0,0,0,17,17,0,0,0,0,1,1,0,0
100936,15,1.0,0.0,0.734228568,15,1.0,0,0,2,0,39,37,0,0,0,0,1,1,0,0
103148,2,1.0,0.0,0.0,2,1.0,0,1,5,2,39,32,0,0,0,0,1,1,0,0
102360,4,1.0,0.0,0.535987958,4,1.0,0,0,0,0,4,4,0,0,0,0,1,0,0,0
103574,14,1.0,0.0,0.553760721,14,1.0,0,0,0,0,32,32,0,0,0,0,1,1,0,0
101332,4,1.0,0.0,0.747747748,4,1.0,0,0,0,0,4,4,0,0,0,0,1,0,0,0
101934,8,1.0,0.0,0.469105563,8,1.0,0,1,2,0,17,17,0,0,0,0,1,1,0,0
100935,2,1.0,0.0,0.430107527,2,1.0,0,0,2,0,5,4,0,0,0,0,1,1,0,0
102418,0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
100566,4,1.0,0.0,0.48015386,4,1.0,0,0,0,0,12,11,0,0,0,0,1,0,0,0
101854,28,0.428571429,0.586206897,1.107464761,12,0.413793103,17,2,1,2,71,61,16,0,0,0,1,0,0,0
102953,10,1.0,0.0,0.408839036,10,1.0,0,0,0,0,24,23,0,0,0,0,1,1,0,0
102467,9,1.0,0.0,0.660658588,9,1.0,0,0,0,0,17,16,0,0,0,0,1,1,0,0
101645,10,1.0,0.0,0.359492664,10,1.0,0,1,0,0,19,19,0,0,0,0,1,1,0,0
102592,2,1.0,0.0,0.640449438,2,1.0,0,0,0,0,8,8,0,0,0,0,1,1,0,0
101792,4,1.0,0.0,0.757246377,4,1.0,0,0,0,0,7,7,0,0,0,0,1,1,0,0
101430,2,1.0,0.0,0.994565217,2,1.0,0,0,1,0,8,6,0,0,0,0,1,1,0,0
102827,57,0.929824561,0.080645161,0.818280794,53,0.919354839,5,2,2,3,82,82,4,0,0,0,3,1,1,0
101013,0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,2,0,0,0,0,1,0,0,0
101928,16,1.0,0.0,0.631065647,16,1.0,0,0,0,0,35,35,0,0,0,0,1,1,0,0
102748,0,0.0,0.0,0.0,0,0.0,0,0,0,0,5,4,0,0,0,0,1,0,0,0
100126,0,0.0,0.0,0.0,0,0.0,0,0,0,2,6,1,0,0,0,0,1,0,0,1
103631,2,1.0,0.0,0.428571429,2,1.0,0,0,2,0,9,7,0,0,0,0,1,0,0,0
101347,6,0.666666667,0.285714286,0.437992832,4,0.714285714,2,0,0,1,10,9,2,0,0,0,1,0,0,0
100355,6,1.0,0.0,0.426236264,6,1.0,0,0,0,3,21,18,0,0,0,0,1,0,0,1
100827,43,1.0,0.0,0.868735926,43,1.0,0,0,0,1,74,69,0,0,0,0,2,0,1,0
101639,8,1.0,0.0,0.535160865,8,1.0,0,0,0,0,9,8,0,0,0,0,1,1,0,0
100984,9,1.0,0.0,0.684883758,9,1.0,0,0,0,0,17,15,0,0,0,0,1,1,0,0
102188,4,1.0,0.0,0.63474026,4,1.0,0,0,0,0,15,15,0,0,0,0,1,0,0,0
103223,26,1.0,0.0,0.551926966,26,1.0,0,0,1,0,44,36,0,0,0,0,1,1,0,0
102443,33,1.0,0.0,0.702916036,33,1.0,0,0,2,9,65,61,0,0,0,0,2,1,1,0
100362,36,1.0,0.0,0.641981593,36,1.0,0,1,4,0,97,86,0,0,0,0,2,1,1,0
